bus_ABVT1,bus_LGO4,4210.062304232783
bus_ABVT2,bus_FTM1,2409.0799797894133
bus_ABVT2,bus_FTM4,1178.353315160077
bus_ABX1,bus_CPOV1,2879.398536744721
bus_ABX2,bus_BRG2,3001.8787682984853
bus_AC3,bus_PINT1,3854.4778046130787
bus_AC4,bus_FCR2,4798.02753693102
bus_ACAR,bus_ESGZ1,3230.2429060726104
bus_ACB1,bus_ELV1,2411.611262393252
bus_ACB2,bus_PIC2,4463.782255045507
bus_ACBL1,bus_ISG1,2469.753513253642
bus_ACBL2,bus_VGM2,3040.74863847277
bus_ACD1,bus_BRTC5,4161.1950740856855
bus_ACD3,bus_MTSP1,2889.7642444137623
bus_ACDR1,bus_LBM1,3128.766637379926
bus_ACDR2,bus_BRC2,3517.995876881172
bus_ACH1,bus_RZAM1,5556.888164291771
bus_ACH2,bus_RCH2,5807.065319408888
bus_ACN1,bus_FG3,3991.7007617789277
bus_ACN1,bus_CONS2,2509.049050190396
bus_ACNT1,bus_JP1,3572.681437128016
bus_ACNT2,bus_CRST2,4015.81627799176
bus_ACO1,bus_AA1,2262.0045912413475
bus_ACO1,bus_AA1,2287.832650630975
bus_ACO1,bus_AA1,2268.7424264834817
bus_ACO1,bus_AA1,2289.1864299246645
bus_ACO2,bus_STJ3,3936.135400614951
bus_ACO2,bus_STJ3,3886.2000643953124
bus_ACO2,bus_STJ3,3813.5625673372465
bus_ACO2,bus_STJ3,3885.342389955339
bus_ACRD1,bus_BSS1,4868.80456161138
bus_ACRD1,bus_BSS1,5208.615444546349
bus_ACRD1,bus_BSS1,4956.734425379328
bus_ACRD2,bus_AGM2,5492.576534793079
bus_ACRD2,bus_AGM2,6106.109417388848
bus_ACRD2,bus_AGM2,5141.50884628977
bus_ACST2,bus_AVC1,3282.655316288835
bus_ADA2,bus_RPM2,2365.010842272022
bus_ADA3,bus_CSP2,3854.0411484422602
bus_ADA3,bus_CSP2,3842.052749081401
bus_ADA3,bus_CSP2,3726.585428850404
bus_ADA4,bus_CI31,4991.083918152083
bus_ADA4,bus_CI31,4437.737266190836
bus_ADA4,bus_CI31,4375.873669185756
bus_ADM1,bus_PRU1,5883.016062522845
bus_ADM1,bus_BTC2,3480.0749657282104
bus_ADNV1,bus_BARR1,5491.224026406818
bus_ADNV2,bus_OLVR2,3169.3973847543507
bus_AEC1,bus_LGM1,3405.1030359265683
bus_AEC1,bus_LGM1,3317.5929876204073
bus_AEC2,bus_AGRO2,3055.9379999446774
bus_AEC2,bus_AGRO2,2999.9960457455145
bus_AEP,bus_EXP1,2764.677773041478
bus_AEP1,bus_QTC2,1630.3868280589459
bus_AEPT1,bus_BRRO4,4367.620385532468
bus_AEPT1,bus_PRU2,2461.9327753702655
bus_AEPT1,bus_PRU2,4003.012914687593
bus_AEPT1,bus_PRU2,4422.507194257022
bus_AF1,bus_CHA1,6103.214311942435
bus_AF1,bus_CHA1,6103.214311942435
bus_AF2,bus_VLGE1,4502.120344470777
bus_AF2,bus_VLGE1,4502.120344470777
bus_AFEI1,bus_TRI1,4738.235586177769
bus_AFEI1,bus_TRI1,4792.337788532136
bus_AFEI1,bus_TRI1,4752.349373055878
bus_AFEI1,bus_TRI1,4795.17355873792
bus_AFEI1,bus_TRI1,3728.7223736981396
bus_AFEI2,bus_ARSM2,5584.596321159488
bus_AFEI2,bus_ARSM2,5513.747972064463
bus_AFEI2,bus_ARSM2,5410.689754406266
bus_AFEI2,bus_ARSM2,5512.531101953369
bus_AFEI2,bus_ARSM2,4888.389257296385
bus_AFHQ3,bus_ACD3,3679.2226749106403
bus_AGAS1,bus_MTP1,2364.6493014201137
bus_AGAS1,bus_MTP1,2508.127939870011
bus_AGAS1,bus_MTP1,2364.6493014201137
bus_AGAS2,bus_SXO2,3859.491137279622
bus_AGAS2,bus_SXO2,4168.978860655724
bus_AGAS2,bus_SXO2,3859.491137279622
bus_AGM1,bus_ACRD1,5153.4545429505115
bus_AGM1,bus_ACRD1,5513.13214270729
bus_AGM1,bus_ACRD1,5246.525141731329
bus_AGM1,bus_APT1,6790.101188551429
bus_AGM2,bus_BVCM3,4830.365092750794
bus_AGM2,bus_BVCM3,5369.927500406352
bus_AGM2,bus_BVCM3,4521.623813135111
bus_AGM2,bus_BVCM3,5387.7634813632185
bus_AGN,bus_VLGE1,2572.251491261405
bus_AGN,bus_VLGE1,2572.251491261405
bus_AGOM1,bus_RMT1,2927.114056262203
bus_AGOM1,bus_RMT1,3725.699693402664
bus_AGOM1,bus_RMT1,3134.6330903020385
bus_AGOM1,bus_RMT1,3629.950414539742
bus_AGOM1,bus_RMT1,3337.960923607815
bus_AGR1,bus_AGR4,1839.3687590915779
bus_AGR1,bus_VESS1,4021.211146593633
bus_AGR1,bus_VESS1,4091.2096169801844
bus_AGR2,bus_PMAI2,2724.808497740062
bus_AGR2,bus_PMAI2,2477.8285554372205
bus_AGR2,bus_PMAI2,2499.858241095685
bus_AGR3,bus_AGR2,2327.0448884827433
bus_AGR4,bus_MTD2,3796.0663712308256
bus_AGRO1,bus_AEC1,1989.3778017228842
bus_AGRO1,bus_AEC1,1938.2514347110261
bus_AGRO2,bus_VTC2,4544.676632320625
bus_AGRO2,bus_VTC2,4461.481851529951
bus_AGU1,bus_ISS1,2669.203550734426
bus_AGU1,bus_ISS1,2600.605881530508
bus_AGU2,bus_GJ2,2486.646453672308
bus_AGU2,bus_GJ2,2441.1259417956385
bus_AH,bus_28J2,1584.4273114967193
bus_AH,bus_28J2,1726.132166321639
bus_AH,bus_28J2,1711.2746481883353
bus_AH,bus_28J2,1685.8717938418786
bus_AHRQ1,bus_FNT1,4754.234814031235
bus_AHRQ2,bus_RFND2,3332.6906614162417
bus_AJA1,bus_TPI1,2219.7834681567124
bus_AJA2,bus_PCRQ2,2492.8300006759655
bus_AKI1,bus_MAKR3,3107.7487619576364
bus_AKI1,bus_MAKR3,3187.062476510104
bus_AKI2,bus_HRC2,3059.065116915453
bus_AKI2,bus_HRC2,3303.970175059394
bus_AL3,bus_SBNT2,2571.7731397936236
bus_AL3,bus_SBNT,2729.8967019906913
bus_AL3,bus_SBNT2,2943.97558078074
bus_AL3,bus_SBNT2,2438.5402204814313
bus_AL3,bus_SBNT2,2669.6133718544793
bus_AL7,bus_SBNT,3364.645544559944
bus_AL7,bus_PRDJ2,3459.321877538992
bus_AL7,bus_SBNT,4282.6000739387355
bus_AL7,bus_SBNT,4172.538635153413
bus_ALCF1,bus_ALD1,3806.3942819906774
bus_ALD1,bus_VLRA3,2733.012587866889
bus_ALD2,bus_PFMA2,3003.879996407643
bus_ALD2,bus_PFMA2,2887.7328550994403
bus_ALDN1,bus_CRTD,3195.2884567589836
bus_ALDN2,bus_GUAR2,3886.709596895249
bus_ALF,bus_TCT2,3491.5023955684164
bus_ALFC1,bus_MATI,3395.9130667842956
bus_ALFC1,bus_ALVC,4823.251449391207
bus_ALFC2,bus_PQBT3,2738.4905335006647
bus_ALFG1,bus_MON1,5435.7327723955195
bus_ALFG1,bus_MON3,4253.34202212809
bus_ALFG1,bus_MON1,5288.13449879562
bus_ALFG1,bus_MON1,5344.262387516587
bus_ALFG1,bus_MON1,5393.014857904131
bus_ALFG2,bus_MRG2,4955.858872659201
bus_ALFG2,bus_MRG2,4426.987268325963
bus_ALFG2,bus_MRG2,4698.159847373514
bus_ALFG2,bus_MRG2,5913.178862430671
bus_ALFG5,bus_INF1,6480.688366670046
bus_ALFK2,bus_PFOZ2,3915.524882341453
bus_ALFN1,bus_ALXH1,3642.159267599161
bus_ALFN2,bus_ALXH1,3030.1557816871195
bus_ALFN3,bus_FNT2,4750.898209636536
bus_ALM1,bus_GND1,6775.207273816207
bus_ALM2,bus_PTDM2,3427.173637313568
bus_ALMG1,bus_MTES1,4993.094857283342
bus_ALMG2,bus_BAT2,3161.6096723214087
bus_ALNV1,bus_NZ1,3072.298062382804
bus_ALNV2,bus_CVO2,1755.683729756393
bus_ALPR1,bus_VDV2,2940.5851075285477
bus_ALPR1,bus_VDV2,3176.004799235748
bus_ALPR1,bus_VDV2,3046.202527572357
bus_ALPR1,bus_VDV2,3128.8588969669063
bus_ALRD1,bus_JFVP1,2228.041120035578
bus_ALRD2,bus_QTR4,3332.1887476830084
bus_ALT1,bus_MAIE2,3060.9765255451666
bus_ALT2,bus_AMRQ2,2322.906393602462
bus_ALUM1,bus_FTS1,4752.0791576029815
bus_ALUM2,bus_JMA,2176.8216793532833
bus_ALVC,bus_BRTC1,3193.5388442192393
bus_ALVS1,bus_SA,5347.3141593172595
bus_ALVS2,bus_BAR2,3246.310139025353
bus_ALVT2,bus_UFP2,3132.1638752769613
bus_ALX1,bus_STC1,3239.9833392220576
bus_ALX1,bus_MARB,3540.599185766372
bus_ALX1,bus_STC1,3155.33373507042
bus_ALX2,bus_LRD2,3701.7407847938607
bus_ALX2,bus_LRD2,3827.993689476628
bus_ALXH1,bus_COD3,5316.991528492851
bus_ALXH1,bus_COD,4211.214572285406
bus_ALXH2,bus_ALF,3552.0463404057114
bus_ALXH2,bus_ALFN3,4695.900184038898
bus_ALXH3,bus_BTLH1,2675.126125189415
bus_ALXH3,bus_BTLH1,2209.956879060089
bus_ALXH3,bus_BTLH1,2667.2204758230787
bus_ALXH3,bus_BTLH1,2650.6183503917628
bus_ALXH3,bus_BTLH1,2723.859113623745
bus_ALXH3,bus_BTLH1,2539.1341145781676
bus_ALXH3,bus_BTLH1,2446.58610004548
bus_ALXH3,bus_BTLH1,2673.9961904289453
bus_AM1,bus_JLD2,3186.884243569582
bus_AM1,bus_JLD1,2936.4651559190993
bus_AM1,bus_JLD2,3196.3770187178156
bus_AM1,bus_JLD1,2938.2027505476344
bus_AM1,bus_AM3,1373.3222697163756
bus_AM2,bus_PCUA2,5663.520713370449
bus_AM2,bus_PCUA2,5591.671098907274
bus_AM2,bus_PCUA2,5487.156409424928
bus_AM2,bus_PCUA2,5590.437031360879
bus_AM2,bus_LVDR2,3634.8162386478975
bus_AM3,bus_AVLM2,3872.5602044252055
bus_AM4,bus_PCUA2,4758.047273819146
bus_AML1,bus_TLHO1,3378.084869498083
bus_AML1,bus_TLHO1,3330.9931945114367
bus_AML2,bus_ST1,1937.2164849566673
bus_AML2,bus_ST1,2470.214667116647
bus_AML2,bus_ST1,2023.9684407128561
bus_AML2,bus_ST1,2320.302051516863
bus_AML3,bus_CPU2,4809.778747483256
bus_AML3,bus_TLHO1,1806.9699111906207
bus_AML3,bus_AZ,2931.8244930936
bus_AML3,bus_CPU2,5209.834287114203
bus_AML4,bus_AZ,3756.982584089548
bus_AML4,bus_AML2,1400.1084845425055
bus_AML4,bus_AZ,3644.071924223395
bus_AMR1,bus_BAT1,5032.840890274313
bus_AMR2,bus_REXP2,2684.995012002801
bus_AMR3,bus_REXP2,2244.0746890899386
bus_AMRQ2,bus_PLC2,2936.3717170388477
bus_AMRQ3,bus_ALT1,2492.1032694623013
bus_AMSE,bus_LEIR2,2361.84760446371
bus_ANG,bus_JD2,4297.031218683491
bus_ANG,bus_JD2,4291.808051868108
bus_ANG,bus_JD2,4348.249581400526
bus_ANT1,bus_RC1,5133.05171116202
bus_ANT1,bus_FMAG,5554.164964079908
bus_ANT1,bus_RC1,6634.211077877279
bus_ANT1,bus_RC1,5848.746762050164
bus_ANT2,bus_MAV2,2610.5047342581947
bus_ANT2,bus_MAV2,2943.3380987034766
bus_ANT2,bus_MAV2,2960.904333570717
bus_ANT2,bus_MAV2,2701.2723983040987
bus_ANTG1,bus_PRO1,2423.738153874771
bus_ANTG1,bus_BFTM1,2414.314680186472
bus_ANTG1,bus_LDD2,1892.8251719468576
bus_ANTG2,bus_CSR2,2364.145928759767
bus_ANTG2,bus_CSR2,2640.2100281299568
bus_ANTG2,bus_CSR2,2538.124442957689
bus_ANTZ1,bus_PLC1,3977.199180663646
bus_ANTZ2,bus_VRM2,4606.066559750969
bus_ANV1,bus_ZIND1,5355.116549068976
bus_ANV2,bus_CSAD4,3479.3933501378897
bus_AP1,bus_STA1,4608.669187464361
bus_AP2,bus_RNSG2,2286.597708143218
bus_APDL1,bus_PLE1,1810.989388188999
bus_APDL2,bus_FSCA2,3146.769049852017
bus_APRD1,bus_MRI1,2522.1033087895203
bus_APRD1,bus_RFON1,2748.821774298875
bus_APRD1,bus_RFON1,2818.9752140592414
bus_APRD1,bus_MRI1,2897.7753423684885
bus_APRD2,bus_CMSM1,2886.1695305319063
bus_APRD2,bus_CMSM1,3090.785784473169
bus_APRD3,bus_CMSM1,3518.266812830638
bus_APRD3,bus_CMSM1,3799.935004069079
bus_APT1,bus_CART,4589.81945840355
bus_APT3,bus_VENZ1,3327.014105675581
bus_AQL1,bus_PISC,2907.649650924403
bus_AQL1,bus_PISC,3040.921408437944
bus_AQL1,bus_PISC,3100.004633809708
bus_AQL2,bus_FG2,2692.230569194854
bus_AQL2,bus_FG2,2775.3685923101402
bus_AQL2,bus_FG2,2681.6899226106457
bus_AQR1,bus_HIP1,3093.5650270448045
bus_AQR2,bus_PINT2,4770.514942782203
bus_AR1,bus_LARJ2,1937.595169734675
bus_AR2,bus_RCT2,4258.328504497647
bus_ARCO1,bus_GUFE1,1828.7911242281336
bus_ARCO2,bus_MTA2,4651.416082654207
bus_ARDG1,bus_PHIP1,5678.191429862681
bus_ARDG2,bus_RCTL2,2701.5871511768923
bus_ARDG3,bus_PHIP1,4494.000986909096
bus_ARDG4,bus_TARG2,3877.668924813281
bus_AREI2,bus_JD4,3348.285126257699
bus_ARJ1,bus_PTH1,4077.044731905056
bus_ARJ1,bus_PTH1,4286.865761677663
bus_ARJ2,bus_REAR2,3275.77039236039
bus_ARJ2,bus_REAR2,3292.856249070723
bus_ARNH1,bus_JAE1,3391.5507055575595
bus_ARNH2,bus_EDP2,1755.5735521837007
bus_ARR,bus_FMPT,4074.7382476370244
bus_ARRB1,bus_CCB1,3114.306807526219
bus_ARRB1,bus_CCB1,3109.0853039339513
bus_ARRB2,bus_JA2,3341.199416690553
bus_ARRB2,bus_JA2,3640.022956809907
bus_ARRB2,bus_JA2,3608.691806077868
bus_ARRB2,bus_JA2,3555.12292253945
bus_ARRB3,bus_CCB1,1505.3273471696525
bus_ARRB3,bus_CCB1,1543.745222186753
bus_ARRG1,bus_QULH1,6278.347145852763
bus_ARRG2,bus_IGMI2,4671.271773594042
bus_ARRV1,bus_PISA1,3590.354715233172
bus_ARRV2,bus_QULH2,4453.372240369987
bus_ARS2,bus_ARSM3,4456.42368567718
bus_ARS2,bus_ARSM3,4507.308098584516
bus_ARS2,bus_ARSM3,4469.698039177391
bus_ARS2,bus_ARSM3,4509.9752081619845
bus_ARS3,bus_AA2,2751.9926905973625
bus_ARS3,bus_AA2,2717.0798468325124
bus_ARS3,bus_AA2,2666.294535703262
bus_ARS3,bus_AA2,2716.4801942419663
bus_ARS4,bus_VRZL1,4628.700408623329
bus_ARS4,bus_VRZL1,5816.835590026434
bus_ARS4,bus_VRZL1,5599.306851577061
bus_ARS4,bus_VRZL1,5544.028319698038
bus_ARS5,bus_ENX2,4515.24564694626
bus_ARS5,bus_ENX2,4261.1302181005585
bus_ARS5,bus_ENX2,5001.2507329906775
bus_ARS5,bus_ENX2,4990.221123104889
bus_ARS5,bus_ENX2,5034.58779345704
bus_ARS5,bus_ENX2,5283.714857822811
bus_ARS5,bus_ENX2,5236.841238609909
bus_ARS5,bus_ENX3,5207.510377002994
bus_ARS5,bus_ENX2,4890.803261691128
bus_ARS7,bus_ENX1,4256.835519074263
bus_ARS8,bus_RGSM2,4261.729496855308
bus_ARS8,bus_RGSM2,4833.767650427475
bus_ARSF3,bus_HUMB1,2951.924475841787
bus_ARSF3,bus_HUMB1,3003.3095413041124
bus_ARSF4,bus_ARSM2,3579.969041289729
bus_ARSF4,bus_ARSM2,3611.797551972435
bus_ARSM2,bus_ARS3,2772.1236148574567
bus_ARSM2,bus_ARS3,2736.9553824006466
bus_ARSM2,bus_ARS3,2685.798574917005
bus_ARSM2,bus_ARS3,2736.351343330106
bus_ARSM2,bus_ARS5,1536.546381010894
bus_ARSM2,bus_ARS5,1533.1577272403129
bus_ARSM2,bus_ARS5,1546.7886068755627
bus_ARSM3,bus_AFEI1,3983.8342771813495
bus_ARSM3,bus_AFEI1,4029.3225616472128
bus_ARSM3,bus_AFEI1,3995.7009281579
bus_ARSM3,bus_AFEI1,4031.706832826334
bus_ARSM3,bus_AFEI1,3135.051377724877
bus_ARSM3,bus_ARSF3,3209.22928374992
bus_ARSM3,bus_ARSF3,3265.093333856444
bus_ARSR1,bus_ARS5,2690.2085851211236
bus_ARSR1,bus_ARS5,3148.06683473807
bus_ARSR1,bus_ARS5,3120.139270507422
bus_ARSR1,bus_RGSM2,4764.196311780836
bus_ARSR1,bus_ARS5,2913.967910392288
bus_ART5,bus_SCAB1,4660.109766564436
bus_ART6,bus_FEL2,2237.5576777036877
bus_ART7,bus_QRS1,4507.807794258838
bus_ART8,bus_MAIN4,3800.1288261701416
bus_AS1,bus_RMOS1,3467.797460080616
bus_AS2,bus_FMGO4,3242.8410285387836
bus_ASOT1,bus_DAC1,4879.278507675882
bus_ASOT1,bus_DAC1,4832.868993639914
bus_ASOT1,bus_DAC1,4490.715299736968
bus_ASOT1,bus_DAC1,4446.381214208826
bus_ASOT2,bus_INFS2,3148.9395596676936
bus_ASOT2,bus_INFS2,3024.2679075873243
bus_ASOT2,bus_INFS2,2950.339833182567
bus_ASOT2,bus_OLB2,4975.708082044644
bus_ASOT2,bus_INFS2,2755.388414840851
bus_ASOT3,bus_DAC1,4002.1145296905634
bus_ASP2,bus_STLZ1,3397.699996454158
bus_ASP3,bus_ENX1,6469.454900726731
bus_ASP3,bus_ENX1,7506.733313851812
bus_ASP3,bus_ENX1,6759.1684509018205
bus_ASP3,bus_ENX1,7207.709069741336
bus_ASP3,bus_ENX1,7333.175898385873
bus_ASP3,bus_ENX1,8130.090995846204
bus_ASP3,bus_ENX1,7826.054821807289
bus_ASP3,bus_ENX1,7748.79296914915
bus_ASP4,bus_HSJ12,3837.8247559714587
bus_ASP4,bus_HSJ10,2918.300958210682
bus_ASP4,bus_HSJ11,3824.7197412509504
bus_ASP4,bus_HSJ10,3417.630145020954
bus_ASP4,bus_HSJ10,3448.015345654183
bus_ASP4,bus_HSJ11,4040.734928674797
bus_ASP4,bus_HSJ10,3586.5317468389685
bus_ASP4,bus_HSJ12,4157.037579339383
bus_ASPL1,bus_IPO4,786.2625254774109
bus_ASRR1,bus_RCMB1,4785.7561032204085
bus_ASRR1,bus_RCMB1,5076.139023525323
bus_ASRR1,bus_RCMB1,4785.7561032204085
bus_ASRR2,bus_FS2,3189.785082671173
bus_ASRR3,bus_RCMB1,5948.729378540751
bus_ASRR4,bus_EDM2,4171.152328345557
bus_ASRR4,bus_EDM2,4505.631769297068
bus_ASRR4,bus_EDM2,4171.152328345557
bus_AST1,bus_CRG1,2993.5084654920092
bus_AST2,bus_RMOS2,2592.0216429373427
bus_ASZ1,bus_PP1,5755.1782939604445
bus_ASZ1,bus_PP1,5674.9491119891645
bus_ASZ2,bus_CSSM2,4346.420865650577
bus_ASZ2,bus_CSSM2,4215.795493556777
bus_ASZ3,bus_ZOID1,4436.990141435602
bus_ASZ4,bus_SSD2,3256.144970480092
bus_ASZE1,bus_PAST1,2743.3446565292093
bus_ATSR1,bus_BV1,4479.5044297641025
bus_ATSR1,bus_BV1,4162.367964961226
bus_ATSR1,bus_BV1,3977.808377954847
bus_ATSR2,bus_BRR2,4834.386914503987
bus_ATSR2,bus_BRR2,4716.210573505825
bus_ATSR2,bus_BRR2,4541.343723202298
bus_AUL1,bus_SAL1,3774.884399918127
bus_AUL2,bus_AVC2,2701.475223796267
bus_AUS,bus_MPL7,3511.4847208448477
bus_AUS,bus_MPL7,3309.7562704165152
bus_AUS,bus_LIMA1,4853.441836342828
bus_AV1,bus_QTL1,3880.6873395182856
bus_AV1,bus_QTL1,5283.786254213436
bus_AV1,bus_QTL1,4648.095277478092
bus_AV2,bus_RSR2,3588.874322522979
bus_AV2,bus_RSR2,4556.928521527156
bus_AV2,bus_RSR2,3887.380580116604
bus_AVC1,bus_AUL1,2243.013032330833
bus_AVC2,bus_BJ3,3885.658727745072
bus_AVES1,bus_MARS1,4215.944980614709
bus_AVES2,bus_PTLA2,3006.4357893221654
bus_AVF2,bus_FRS,3946.5358720465306
bus_AVLH2,bus_RDS2,3881.5597269373616
bus_AVLH3,bus_TFV3,4099.425709193865
bus_AVLM1,bus_AM4,5360.742624393623
bus_AVLM2,bus_PML2,4867.051234123453
bus_AVM1,bus_MTSP1,2896.4047408315464
bus_AVM1,bus_MTSP1,2847.665174796502
bus_AVM1,bus_MTSP1,2740.963704275511
bus_AVTE1,bus_ISEP1,3502.655737112258
bus_AVTE2,bus_TLHR3,3308.642102265097
bus_AZ,bus_BLG2,3136.5588149822397
bus_AZ,bus_BLG2,3042.294091209381
bus_AZ,bus_BLG2,2703.8308904773476
bus_AZC1,bus_HSPH1,3137.8298946613277
bus_AZC1,bus_HSPH1,3573.6049417776385
bus_AZC1,bus_HSPH1,2727.050782176
bus_AZC2,bus_RAEP4,6280.450609964361
bus_AZC2,bus_SRHH1,2814.8929081800466
bus_AZC2,bus_RAEP4,5524.209413572964
bus_AZC3,bus_LDD9,1938.5108579772557
bus_AZC3,bus_HMGL5,3394.013208068193
bus_AZN1,bus_MALM1,4043.2970023937523
bus_AZN2,bus_CNV2,5281.21258624072
bus_AZV,bus_LGT2,2673.4564706399588
bus_AZV1,bus_TVA1,3822.403322227378
bus_AZV2,bus_LGT2,1890.6090912908985
bus_AZV3,bus_BLGT1,2267.2533875422887
bus_BAR1,bus_ALVS1,4935.240359531906
bus_BAR2,bus_JQA2,4288.179294246106
bus_BARC2,bus_JFB3,4229.565950185438
bus_BARO1,bus_IGAL1,4575.3419521745
bus_BARO2,bus_PRCD2,4323.193786732395
bus_BARR1,bus_IGRA1,5215.282497135268
bus_BARR2,bus_ADNV2,5739.328283081466
bus_BAT1,bus_ALMG1,2632.6853576679073
bus_BAT2,bus_AMR2,4573.367022375328
bus_BBL,bus_VENZ2,2881.466320796278
bus_BBL1,bus_BSS3,2656.0521632291934
bus_BCG,bus_SPTO1,4084.522154121118
bus_BCG,bus_SP,3079.7097939070177
bus_BCG,bus_SP,3139.5466536588474
